,c1,c2
15658,365711.0,0.16933264458615427
3194,353247.0,0.1693452631492477
23491,373544.0,0.16937006584795533
22536,372589.0,0.16937969158658392
6013,356066.0,0.1693995482067917
21375,371428.0,0.16941889283361083
13188,363241.0,0.16944169172421664
11801,361854.0,0.16947559262963582
10923,360976.0,0.1695423023828583
3742,353795.0,0.1695461968994558
10660,360713.0,0.16957339205084868
5690,355743.0,0.1696131843632909
4670,354723.0,0.16961480022322847
6818,356871.0,0.16972814596445152
7217,357270.0,0.16975919039628862
22738,372791.0,0.16978193615133896
10063,360116.0,0.16979595558985264
5403,355456.0,0.16981048261723272
5344,355397.0,0.16982128685994835
15719,365772.0,0.16984272864799155
19485,369538.0,0.1699042417126774
17320,367373.0,0.16990467356316258
23825,373878.0,0.16990643377566503
10196,360249.0,0.1699133655075233
18160,368213.0,0.16993078455754634
15099,365152.0,0.16994332462681255
14319,364372.0,0.16995583869244638
22087,372140.0,0.16995804984034188
24314,374367.0,0.16997394971193455
19824,369877.0,0.16999379002743883
19263,369316.0,0.17000972937372372
12877,362930.0,0.17002159364395278
1382,351435.0,0.1700333495109973
1691,351744.0,0.1700440278197171
9326,359379.0,0.17006780470008087
11199,361252.0,0.1701505337826668
7296,357349.0,0.17015161394054767
5397,355450.0,0.17015942007763699
19815,369868.0,0.1701787610455021
15389,365442.0,0.17022325116680528
10451,360504.0,0.17026895539281767
18175,368228.0,0.17027043929208763
16488,366541.0,0.17027336833541445
14597,364650.0,0.17031228991884334
16410,366463.0,0.170323894647007
15934,365987.0,0.17033361790672133
2144,352197.0,0.17035061068022134
22254,372307.0,0.17036570715828322
16320,366373.0,0.17039706385930264
18473,368526.0,0.17047626858273712
886,350939.0,0.17050372832433508
23622,373675.0,0.1705349317803845
10081,360134.0,0.17054137819970358
5373,355426.0,0.17054259231267685
1009,351062.0,0.17054266139354263
6315,356368.0,0.1705446540590803
12927,362980.0,0.1705455477887634
17960,368013.0,0.1705540731782063
11202,361255.0,0.17058933373567348
2331,352384.0,0.17059971086268302
23195,373248.0,0.17061061823471757
14362,364415.0,0.17061841614371956
20925,370978.0,0.17064371614757434
20345,370398.0,0.17070558328271215
8570,358623.0,0.17071856910318908
18279,368332.0,0.1707419912421891
22870,372923.0,0.17075085177097743
17854,367907.0,0.1707700446234986
9446,359499.0,0.17079136095249378
24129,374182.0,0.17082341378891233
6816,356869.0,0.17082577098584165
18795,368848.0,0.1708596104970755
4185,354238.0,0.17088670674970635
5573,355626.0,0.17092314460419622
20151,370204.0,0.17093834198598132
12369,362422.0,0.17095296794372433
21815,371868.0,0.1709815610652888
7444,357497.0,0.17099924260223498
4865,354918.0,0.17100429203945994
4643,354696.0,0.17108357655346643
1955,352008.0,0.17117934775433213
2963,353016.0,0.17119146014355333
8649,358702.0,0.17119341620252754
13152,363205.0,0.17119859324801676
23212,373265.0,0.17120160993558833
2041,352094.0,0.17121581798691315
3948,354001.0,0.1712370886900493
8970,359023.0,0.17123757480480042
17175,367228.0,0.1712488536225839
3849,353902.0,0.17127513348767212
12470,362523.0,0.17128435211182388
2542,352595.0,0.17129228712197928
8755,358808.0,0.17138177450612452
12224,362277.0,0.17144830229052155
6988,357041.0,0.17145162114827162
13157,363210.0,0.17145565657940776
4406,354459.0,0.17150686438342677
7302,357355.0,0.17154829283185574
19903,369956.0,0.17160019224441636
20456,370509.0,0.1716159391328495
3426,353479.0,0.17169615257778015
23499,373552.0,0.17170023941041593
20827,370880.0,0.17172769154570475
3487,353540.0,0.1717741270785518
23163,373216.0,0.17180173182450179
9632,359685.0,0.1718366066524266
23389,373442.0,0.17183955066597772
10816,360869.0,0.1718450825519987
7863,357916.0,0.171881306515449
14786,364839.0,0.17188444337334435
18379,368432.0,0.17191985909879684
9216,359269.0,0.1719615215805923
6265,356318.0,0.17196943803719802
17389,367442.0,0.17197031433191817
6518,356571.0,0.1719802538787245
7623,357676.0,0.1719870915580142
21852,371905.0,0.17199399829405346
2778,352831.0,0.17200937908397632
21183,371236.0,0.1720370690917747
18944,368997.0,0.17205160037940484
8270,358323.0,0.1720786746466739
9040,359093.0,0.1720800920570418
19150,369203.0,0.17211584428827248
11638,361691.0,0.17214448368223378
2147,352200.0,0.17218124868791482
12163,362216.0,0.17220355792757328
13904,363957.0,0.17223590104326847
17360,367413.0,0.17225067166920788
8588,358641.0,0.17225366879791204
10561,360614.0,0.1723008867023453
18077,368130.0,0.17230668111923952
8561,358614.0,0.17231063491142995
4220,354273.0,0.17237885174568754
14983,365036.0,0.17246957762977963
9288,359341.0,0.17247469639116536
23148,373201.0,0.17250194514010828
24096,374149.0,0.17252632363109688
9261,359314.0,0.17254987549148237
11184,361237.0,0.17255105043543648
17741,367794.0,0.17263393228785362
4180,354233.0,0.17264517882948294
22546,372599.0,0.17265122584062148
18683,368736.0,0.17266377663894966
20076,370129.0,0.17266780605222254
20953,371006.0,0.17269910118934836
3588,353641.0,0.17271481297527866
3284,353337.0,0.17271893436594138
11552,361605.0,0.1727190547124788
783,350836.0,0.17275249198433248
83,350136.0,0.17276323835579538
7075,357128.0,0.17278492823015362
20250,370303.0,0.17278878111261725
14657,364710.0,0.17279256317602126
6950,357003.0,0.1728066386733059
12907,362960.0,0.17281625149124025
3615,353668.0,0.1728263860380361
15954,366007.0,0.1729915789345184
20782,370835.0,0.17300182042756498
15963,366016.0,0.17301843563379893
24662,374715.0,0.17305215639659163
5516,355569.0,0.1730739274160927
3065,353118.0,0.17312513018137463
891,350944.0,0.17313788243384315
13296,363349.0,0.17315782999401744
5790,355843.0,0.1732426656601671
21991,372044.0,0.17324630690400109
24132,374185.0,0.1732626688845957
13304,363357.0,0.17327181114880072
13023,363076.0,0.173291014596961
5581,355634.0,0.17332595738084064
3997,354050.0,0.17333395611771393
21823,371876.0,0.17333497774103584
23620,373673.0,0.1733399032661705
16083,366136.0,0.17334537696327076
11152,361205.0,0.17337461595185102
6871,356924.0,0.17337747111377208
18766,368819.0,0.17352018697977112
8231,358284.0,0.17353683101113246
13624,363677.0,0.17357161721854852
8735,358788.0,0.17358544882368
20871,370924.0,0.17358853936098415
2552,352605.0,0.17364863903502636
19429,369482.0,0.17368485414822002
5997,356050.0,0.17369276011880413
15368,365421.0,0.17373184699679475
2887,352940.0,0.1737402695761557
7239,357292.0,0.17375200841735342
1794,351847.0,0.17375991204188873
22487,372540.0,0.17383906216709724
10859,360912.0,0.1738440995612741
5844,355897.0,0.17384560159671628
10600,360653.0,0.17385794526977044
21507,371560.0,0.17386419477394477
6093,356146.0,0.17395061834979625
6655,356708.0,0.17396399711627886
9006,359059.0,0.17398466236674215
2979,353032.0,0.17398573640485102
373,350426.0,0.17401029365582657
4884,354937.0,0.17403021710795846
8073,358126.0,0.17406388812835794
13824,363877.0,0.1740696189186763
9218,359271.0,0.17407681968107885
6586,356639.0,0.17412581182238895
9637,359690.0,0.17415344160267207
9739,359792.0,0.17420045131085143
8526,358579.0,0.1742146340916256
6238,356291.0,0.17421957292301035
18697,368750.0,0.1742414344534856
17776,367829.0,0.17431286982541086
11760,361813.0,0.1743225163038352
1392,351445.0,0.17432669768576986
24242,374295.0,0.17433895795518178
7795,357848.0,0.17434404531513537
20473,370526.0,0.1743452257947548
14348,364401.0,0.1743779550293931
12344,362397.0,0.17438692367004963
16264,366317.0,0.17441218852774643
13059,363112.0,0.1744226786920664
10826,360879.0,0.17458398033252964
14226,364279.0,0.17463428461574643
21691,371744.0,0.17466012090919988
6570,356623.0,0.17469289493649842
7453,357506.0,0.1747068779112526
9903,359956.0,0.17476201701167948
4297,354350.0,0.1747880306453845
2652,352705.0,0.17488647850756758
18067,368120.0,0.17489333018198022
24524,374577.0,0.1749111205528241
7041,357094.0,0.1749123526471953
768,350821.0,0.17491847306733407
18713,368766.0,0.17494955470940884
7890,357943.0,0.17496990799632117
3667,353720.0,0.1750174705804253
17211,367264.0,0.17502748542573593
21364,371417.0,0.17503267512848797
17589,367642.0,0.17503399191285937
16650,366703.0,0.1750432691268386
1731,351784.0,0.1750486376877956
2061,352114.0,0.17506409537988263
20980,371033.0,0.17518134195744506
11842,361895.0,0.17518979880169655
3364,353417.0,0.1752970371257754
4784,354837.0,0.17535076814125097
7483,357536.0,0.17541469912958438
12357,362410.0,0.17541672729853755
24909,374962.0,0.17548144174437988
7271,357324.0,0.17556237638611788
9126,359179.0,0.1755661465951672
21568,371621.0,0.1755857452347387
22520,372573.0,0.17558750324392627
6755,356808.0,0.17559887136311264
8749,358802.0,0.17560150936404278
9193,359246.0,0.17561013476037066
13009,363062.0,0.1756359379885297
7633,357686.0,0.1756661127531326
82,350135.0,0.17567242001911643
776,350829.0,0.17571642213213937
3012,353065.0,0.17572744772163046
24456,374509.0,0.17573710214500285
621,350674.0,0.17576270698626578
17370,367423.0,0.17577198449887355
24335,374388.0,0.1757754651316101
1778,351831.0,0.17577854579711313
17234,367287.0,0.17578324969567558
11608,361661.0,0.17580293182700021
1254,351307.0,0.17586994383206297
3163,353216.0,0.17588018115796644
12742,362795.0,0.1758802519922327
4835,354888.0,0.1759290061243607
5761,355814.0,0.17593037416170276
23560,373613.0,0.17593874310550478
11934,361987.0,0.17600536425758964
9722,359775.0,0.17601237318911167
4731,354784.0,0.17602092809413558
8512,358565.0,0.17602195732763323
9452,359505.0,0.17602623077282853
273,350326.0,0.17603438039461528
10468,360521.0,0.1760356210057934
6055,356108.0,0.17603939459146795
2142,352195.0,0.1760561359734836
8529,358582.0,0.17608659952255049
679,350732.0,0.17609845387121736
21170,371223.0,0.17610068353222244
14217,364270.0,0.1761173743073581
8400,358453.0,0.17612212734359578
319,350372.0,0.17612780217094376
1423,351476.0,0.1761465880980807
16273,366326.0,0.17614659337186772
11270,361323.0,0.17615340691914042
6737,356790.0,0.17621558455490277
22554,372607.0,0.17621624564553176
6960,357013.0,0.17622442684169679
11076,361129.0,0.1762279227964678
13049,363102.0,0.1762641104798665
9626,359679.0,0.17627390928105555
6107,356160.0,0.17631703176820154
20495,370548.0,0.1763243119896459
10119,360172.0,0.17632478274679897
493,350546.0,0.17634279080550694
9911,359964.0,0.17635353861873768
2010,352063.0,0.1763729988561043
5419,355472.0,0.17637327667088934
10078,360131.0,0.17639824778239954
23907,373960.0,0.176400942512499
10959,361012.0,0.17643641250550107
2104,352157.0,0.17644156642466002
2483,352536.0,0.1764668004616764
19626,369679.0,0.17646743717589847
20184,370237.0,0.17647357349173834
3840,353893.0,0.17650005168443697
23570,373623.0,0.17650450861801267
2750,352803.0,0.17650782142381077
2250,352303.0,0.17652381293548167
5402,355455.0,0.17652781045554494
24194,374247.0,0.17658462599332977
4231,354284.0,0.1766151379213483
9437,359490.0,0.1766243753662527
6542,356595.0,0.17662682473183297
5379,355432.0,0.17664709246541282
13213,363266.0,0.17665650827996224
2038,352091.0,0.1766595352807897
21994,372047.0,0.1766636620413677
3616,353669.0,0.1766671636558317
16055,366108.0,0.17667214351950083
10655,360708.0,0.17670379346738163
16703,366756.0,0.17672631419277943
11911,361964.0,0.17673595787710075
15551,365604.0,0.17674036805254167
20689,370742.0,0.17675789009355378
18068,368121.0,0.17677103089572863
7462,357515.0,0.17677227906981618
1930,351983.0,0.17690067844805515
72,350125.0,0.17693318744698774
2559,352612.0,0.17697505574058298
23534,373587.0,0.17698714979445118
18037,368090.0,0.17699018649079495
15769,365822.0,0.17699079223303205
1150,351203.0,0.17699319197150473
14683,364736.0,0.17702747791657578
815,350868.0,0.17703407623700798
19011,369064.0,0.17704335553408473
3417,353470.0,0.17704886838782508
19183,369236.0,0.17710016380266191
23461,373514.0,0.17712264805253697
10980,361033.0,0.1771290366033579
10295,360348.0,0.17715139419554204
7733,357786.0,0.17715406466813752
9090,359143.0,0.1771574703992195
11951,362004.0,0.17717462800187012
18980,369033.0,0.1771791652132446
22727,372780.0,0.17719082979182454
23017,373070.0,0.1771963767654909
18475,368528.0,0.17720967750065048
21573,371626.0,0.1772295378819262
20521,370574.0,0.1772706748843604
3770,353823.0,0.17731904570310775
8268,358321.0,0.17732433762392852
18129,368182.0,0.177345360664848
10213,360266.0,0.17735694465882426
7751,357804.0,0.17738575616095045
7202,357255.0,0.17739251670287204
8142,358195.0,0.1774159752782193
6819,356872.0,0.17742371517307393
12856,362909.0,0.17744817410856634
16553,366606.0,0.17753063541534125
12386,362439.0,0.1775622458014307
21791,371844.0,0.1775699349975029
18819,368872.0,0.17758368297009233
24416,374469.0,0.17763713569821968
22844,372897.0,0.17764971104103158
10007,360060.0,0.1776673651268583
12825,362878.0,0.17769866429003173
19012,369065.0,0.1777109779707304
1136,351189.0,0.17771477882919218
20967,371020.0,0.17771974155068887
21630,371683.0,0.17773380258569085
2123,352176.0,0.17774258794712508
7669,357722.0,0.17780111413133462
267,350320.0,0.1778558104434687
8210,358263.0,0.177859016469992
21802,371855.0,0.17787203960178288
1288,351341.0,0.17787596278149825
9429,359482.0,0.17790170656646853
16281,366334.0,0.17805628368385498
18787,368840.0,0.17806899056555586
4333,354386.0,0.17808879366823183
6720,356773.0,0.1780894092391039
12236,362289.0,0.17809733925727217
651,350704.0,0.17810419040605666
19720,369773.0,0.17812005890169855
23876,373929.0,0.17815187550093853
7705,357758.0,0.17816978929155475
20725,370778.0,0.17819080320545966
11690,361743.0,0.17819170208887614
21739,371792.0,0.17823432824824084
4211,354264.0,0.17824258321006986
22996,373049.0,0.17825604678245566
4984,355037.0,0.17825965842412025
10330,360383.0,0.17827008507668046
10982,361035.0,0.17833055062311529
11388,361441.0,0.17834399955544983
9443,359496.0,0.1783658335366594
642,350695.0,0.17839246811856316
15170,365223.0,0.17841409951840528
13546,363599.0,0.17841935086406666
9122,359175.0,0.17842584778879197
5769,355822.0,0.17844085056477832
19515,369568.0,0.1784512567337913
1902,351955.0,0.17846635495299706
22229,372282.0,0.17848615578472538
6803,356856.0,0.1784899652100027
12313,362366.0,0.17850030937015887
2453,352506.0,0.1785140429562968
23624,373677.0,0.17857504761655513
3069,353122.0,0.1785866338092391
445,350498.0,0.17860424332987238
14811,364864.0,0.17860677658659146
9668,359721.0,0.1786183190598291
1330,351383.0,0.17862673241693197
23107,373160.0,0.17869468794871535
204,350257.0,0.17874232486751618
923,350976.0,0.17878250110611676
19726,369779.0,0.17882030347005345
19941,369994.0,0.17884353764733243
13200,363253.0,0.17887541097914775
790,350843.0,0.17891328341234317
6508,356561.0,0.17891967682682394
831,350884.0,0.17898009016490932
9440,359493.0,0.17899138791254735
608,350661.0,0.179004375962716
20887,370940.0,0.1790151339832181
3219,353272.0,0.17901936325259862
7868,357921.0,0.1790247601315545
8910,358963.0,0.17903300668319883
18090,368143.0,0.1791043321036318
22986,373039.0,0.17912311401130393
10821,360874.0,0.17915268906828388
17740,367793.0,0.1791905674017107
17715,367768.0,0.17920430308893148
19346,369399.0,0.17920496780164827
22957,373010.0,0.1792531946044232
1149,351202.0,0.1792795969607028
12838,362891.0,0.17929918861510127
17579,367632.0,0.1793420068255425
23541,373594.0,0.17938951862939467
16254,366307.0,0.17943066093983565
6621,356674.0,0.17943723272850037
8352,358405.0,0.1794475758556957
2260,352313.0,0.1794481100221948
770,350823.0,0.1794541975663496
22255,372308.0,0.17946480925535316
3294,353347.0,0.17948945877102704
15038,365091.0,0.1794898309604331
7927,357980.0,0.179492273601674
12126,362179.0,0.17952068266103033
17889,367942.0,0.17952255984755902
10197,360250.0,0.17960570468595866
4242,354295.0,0.17960664937459908
23186,373239.0,0.17961357171666023
6908,356961.0,0.17961860711616148
14199,364252.0,0.17963167041890413
297,350350.0,0.17964034076801014
23761,373814.0,0.17968539944680614
14368,364421.0,0.17970584391295297
4525,354578.0,0.17970861230880208
6356,356409.0,0.17976886547897203
6373,356426.0,0.17979951493127821
1574,351627.0,0.1798141081864298
12738,362791.0,0.17984191393866283
3108,353161.0,0.17986175260821707
13456,363509.0,0.17987989989913414
9973,360026.0,0.17989608047301084
17153,367206.0,0.17991756907592885
17754,367807.0,0.17992148494750954
13326,363379.0,0.17993228137605666
6400,356453.0,0.17995923184195714
19568,369621.0,0.1799601284147453
14883,364936.0,0.17999805187238635
7282,357335.0,0.18000459829353282
6022,356075.0,0.18000482610650445
23497,373550.0,0.18000555281620848
10998,361051.0,0.18000680075325287
19401,369454.0,0.18004027068275238
1717,351770.0,0.18004100353464625
16805,366858.0,0.1800630293259805
17519,367572.0,0.18011007335784168
5569,355622.0,0.1801376014962926
23114,373167.0,0.18015175160340238
4449,354502.0,0.18019772165672315
98,350151.0,0.1802305404845404
1070,351123.0,0.1802473849708352
15421,365474.0,0.1802652131693881
16551,366604.0,0.18027356403081302
18112,368165.0,0.18028403426697057
24301,374354.0,0.18029093370459068
22427,372480.0,0.18030157222016605
3476,353529.0,0.18034747257559727
12795,362848.0,0.18049916723089293
20592,370645.0,0.18051537269129933
12428,362481.0,0.18054694895029524
3910,353963.0,0.18060413379608256
16666,366719.0,0.18064764659159938
4998,355051.0,0.18071718697288722
7539,357592.0,0.18072251280516421
20796,370849.0,0.18072524864307038
12586,362639.0,0.18073684066895868
12598,362651.0,0.18074025616157083
22119,372172.0,0.1807518190570948
10554,360607.0,0.18075776654091183
23678,373731.0,0.1808178687215885
19147,369200.0,0.18082053607525556
13078,363131.0,0.18085530065903127
20510,370563.0,0.18089551897468667
19008,369061.0,0.18092752363100154
19850,369903.0,0.18095609610286484
4568,354621.0,0.18096590688908898
2862,352915.0,0.18096735258709248
2953,353006.0,0.18098204421571923
10974,361027.0,0.18103829565040702
23812,373865.0,0.18106922774094192
21603,371656.0,0.18107995339937064
12906,362959.0,0.1811182915948401
22380,372433.0,0.1811281693772801
7018,357071.0,0.1811795482622927
11649,361702.0,0.18117967529933024
3550,353603.0,0.18119560379240648
7345,357398.0,0.18121370613041124
4867,354920.0,0.1812531233704616
16022,366075.0,0.18126454475749276
24541,374594.0,0.18131512735229532
2934,352987.0,0.18136057378233914
11442,361495.0,0.1813720612228567
4255,354308.0,0.1813817580408878
14722,364775.0,0.18140224967712745
1586,351639.0,0.18145764211192741
23523,373576.0,0.1815071991481849
21228,371281.0,0.18151533724700994
1866,351919.0,0.18152642817441636
4206,354259.0,0.1815536588929006
19523,369576.0,0.1815570029481243
11612,361665.0,0.1815754337124773
7625,357678.0,0.18157566607721032
13469,363522.0,0.18158325449103097
14242,364295.0,0.1815993071410595
9965,360018.0,0.18161683386733976
18979,369032.0,0.18161874970540803
3878,353931.0,0.18162073213880978
15281,365334.0,0.18165641365448812
8609,358662.0,0.1816781416758455
18596,368649.0,0.18168294810308083
16732,366785.0,0.18169085185825562
944,350997.0,0.18169826005200396
13272,363325.0,0.18170731417370384
13156,363209.0,0.1817164420465951
12636,362689.0,0.1817459552042336
2092,352145.0,0.18174615420801365
5041,355094.0,0.18179904447103987
20651,370704.0,0.18181490407086548
14960,365013.0,0.18181623988014223
6321,356374.0,0.18183357359616628
6954,357007.0,0.1818512129785159
8365,358418.0,0.1818695668976943
21027,371080.0,0.18195965284156437
17473,367526.0,0.18197110473133427
6424,356477.0,0.18199635805026587
13294,363347.0,0.18200820658792052
23763,373816.0,0.1820387344566907
35,350088.0,0.18205506767323132
21753,371806.0,0.18206958902714152
21273,371326.0,0.18210789535583133
9526,359579.0,0.18214459298046728
20442,370495.0,0.18217225700315706
24413,374466.0,0.1822046813265737
7552,357605.0,0.18224903889106997
21715,371768.0,0.18228607027800808
24276,374329.0,0.18228819656404377
16635,366688.0,0.18229416171312496
7988,358041.0,0.18232491131220274
8868,358921.0,0.1824262185055721
6692,356745.0,0.18243617494992523
17789,367842.0,0.18245777527282933
17080,367133.0,0.1824827414140474
2749,352802.0,0.18254904314592751
21891,371944.0,0.18255773867132227
10616,360669.0,0.18256321634229314
9778,359831.0,0.18256508764151078
17092,367145.0,0.18257791933693066
17727,367780.0,0.18259354865156194
2155,352208.0,0.18261805523439717
12942,362995.0,0.18262068448713648
16128,366181.0,0.1826468156118717
2471,352524.0,0.1826607551938123
16605,366658.0,0.18267836668425122
1213,351266.0,0.18270232810978088
23011,373064.0,0.18271877340868778
16262,366315.0,0.1827247595057404
8964,359017.0,0.1827654395963843
20022,370075.0,0.18277884704631786
14510,364563.0,0.18280359006516822
4861,354914.0,0.18282449494103517
10332,360385.0,0.18284173152090114
8163,358216.0,0.18286727441157866
1394,351447.0,0.18286809258717115
22940,372993.0,0.1828847313318938
19555,369608.0,0.18288961626993183
12829,362882.0,0.182940693911426
24145,374198.0,0.18294958231131078
5150,355203.0,0.18295591249596047
5601,355654.0,0.1829627267216593
6896,356949.0,0.18298484685286776
7268,357321.0,0.18304161971616947
12730,362783.0,0.1830629172877864
3344,353397.0,0.18308298143668225
7309,357362.0,0.18319745282594513
12245,362298.0,0.18319873650527915
13081,363134.0,0.18326659550641428
5104,355157.0,0.1833480714090604
1359,351412.0,0.1833990087469196
5919,355972.0,0.18341069572872296
15659,365712.0,0.18341069572872296
2282,352335.0,0.18345723070069014
12010,362063.0,0.1834965703688365
430,350483.0,0.18355591285653042
24567,374620.0,0.18358115708779896
15478,365531.0,0.18358117640492866
19114,369167.0,0.18358117640492866
5547,355600.0,0.1837220491720629
15672,365725.0,0.18374235066042063
2176,352229.0,0.1837483044677891
8030,358083.0,0.18375845514200306
3794,353847.0,0.18376771035746647
2306,352359.0,0.183793658470726
1531,351584.0,0.18379712223990402
12027,362080.0,0.18381684149620625
11006,361059.0,0.18385975629206538
11517,361570.0,0.1838680859471167
15695,365748.0,0.1838761388459533
21324,371377.0,0.18387854530580502
21923,371976.0,0.18388657742413522
20610,370663.0,0.18389007321746023
6411,356464.0,0.1838955460975018
20101,370154.0,0.1838963846427754
3672,353725.0,0.18393381868356978
532,350585.0,0.1839499924438475
15521,365574.0,0.18396026554701828
20776,370829.0,0.18396419657841306
13143,363196.0,0.18402681905552803
9897,359950.0,0.18406559324722813
13525,363578.0,0.18411599730572611
10807,360860.0,0.1841294574267632
24849,374902.0,0.1841708268766849
19288,369341.0,0.18418175536304537
16687,366740.0,0.18423278357045117
22528,372581.0,0.18425048758381052
19291,369344.0,0.18430668491844193
8608,358661.0,0.18435513371079765
461,350514.0,0.18437550542789488
24713,374766.0,0.18438000951607472
5786,355839.0,0.1843831714335996
6531,356584.0,0.1843831714335996
6604,356657.0,0.1844176436009024
10178,360231.0,0.18443253471212614
9192,359245.0,0.18449494222025317
6805,356858.0,0.18450778283045585
17725,367778.0,0.18454288672671162
12529,362582.0,0.18462628763052213
12179,362232.0,0.18467863800666004
21474,371527.0,0.1847025724074877
6058,356111.0,0.1847252070045821
1431,351484.0,0.18473601343270862
7295,357348.0,0.18475773173518537
19383,369436.0,0.18476333836290984
4024,354077.0,0.18484400382643995
5068,355121.0,0.18487639286212185
11110,361163.0,0.18490097383252974
11598,361651.0,0.18492355209862305
3950,354003.0,0.18492596420567387
696,350749.0,0.18492783290904022
15477,365530.0,0.18493388490289345
22775,372828.0,0.1849606627202381
6590,356643.0,0.18498069270293968
24371,374424.0,0.18503034438495977
20765,370818.0,0.18503429001240823
112,350165.0,0.18509122457402805
17314,367367.0,0.18512751203780906
7139,357192.0,0.18513216798828053
18731,368784.0,0.18514351826182915
9235,359288.0,0.18517061874971186
3480,353533.0,0.18517207699989993
19038,369091.0,0.18517207699989993
10669,360722.0,0.1851951607784337
12962,363015.0,0.1851993926440304
10852,360905.0,0.18520250289918752
4672,354725.0,0.18520714173449396
5027,355080.0,0.18522402566945959
24042,374095.0,0.1852320732490606
852,350905.0,0.1853605814503385
3045,353098.0,0.18542336829958594
742,350795.0,0.18543770248770983
20772,370825.0,0.18544809978708035
11712,361765.0,0.18545032061117853
7467,357520.0,0.185470743388819
14381,364434.0,0.18548255064274632
19142,369195.0,0.18548786589936742
16048,366101.0,0.18548930464846664
3378,353431.0,0.18551864609757063
20,350073.0,0.18555364342274008
13184,363237.0,0.18556641320505823
13401,363454.0,0.18556744644708634
15182,365235.0,0.18561301014430936
7441,357494.0,0.1856567172876096
20773,370826.0,0.18569779722399768
14475,364528.0,0.18580293570613174
19628,369681.0,0.18580357412249268
15952,366005.0,0.18582687982206508
1279,351332.0,0.18585317332234919
23967,374020.0,0.18587737419382938
22115,372168.0,0.18588771207314447
4443,354496.0,0.18592733150130158
19635,369688.0,0.18593544906260948
17669,367722.0,0.18595238673756045
21221,371274.0,0.18600732933485353
4299,354352.0,0.1860391530675046
1996,352049.0,0.18604738142236665
6470,356523.0,0.18608218438553284
3121,353174.0,0.18610819127705366
4803,354856.0,0.1861549585265427
6158,356211.0,0.1861577205765878
6517,356570.0,0.1861642632450536
13723,363776.0,0.18622379772104775
11769,361822.0,0.18625443521027793
3160,353213.0,0.18626695725368167
22929,372982.0,0.18628558731202396
7082,357135.0,0.18629583284284829
12397,362450.0,0.18632083648586606
13986,364039.0,0.1863314630970459
2867,352920.0,0.18633367012145266
345,350398.0,0.18637111621955685
2954,353007.0,0.18640836525434573
19052,369105.0,0.18641668323434343
4500,354553.0,0.18643203361511568
5576,355629.0,0.1864355526890612
11154,361207.0,0.186446804471398
4970,355023.0,0.18646924902044945
19816,369869.0,0.186513229067033
7083,357136.0,0.18654692551695534
24997,375050.0,0.18655751642848803
10572,360625.0,0.18656184835165207
11216,361269.0,0.18660233657726563
19358,369411.0,0.18660379964976345
15763,365816.0,0.18663172039532025
16900,366953.0,0.1866373677256392
1333,351386.0,0.1866755447905458
7115,357168.0,0.18669108405817236
17214,367267.0,0.1867077974354717
18779,368832.0,0.18672298109554886
3710,353763.0,0.18672477275096483
6797,356850.0,0.18672539458782642
1643,351696.0,0.1867257293807096
21703,371756.0,0.18673855334218734
8908,358961.0,0.18674186304310447
14713,364766.0,0.18674186304310447
24087,374140.0,0.18674186304310447
11473,361526.0,0.18674186304310447
11557,361610.0,0.18674186304310447
19989,370042.0,0.18682877479514773
15702,365755.0,0.18685688386279525
13221,363274.0,0.1868852736231377
11740,361793.0,0.1869020174697445
10856,360909.0,0.18691969479462917
9233,359286.0,0.18693269995055714
5732,355785.0,0.18693904750749005
13796,363849.0,0.1869453821405504
15363,365416.0,0.1870630329711838
11221,361274.0,0.18708219789097655
2443,352496.0,0.187101592833529
5368,355421.0,0.1871417828944856
18318,368371.0,0.18714284048629892
1112,351165.0,0.18714958065373274
12275,362328.0,0.18715318120788357
10320,360373.0,0.18716862021671954
23263,373316.0,0.18717108516868589
23860,373913.0,0.18723900466680354
24703,374756.0,0.18727069387907047
20824,370877.0,0.18728154514703893
23593,373646.0,0.18731668964433681
7227,357280.0,0.18731744738839345
14617,364670.0,0.18732021699954463
2847,352900.0,0.18732118337528328
2391,352444.0,0.18733612976462027
20382,370435.0,0.18738444459390471
10277,360330.0,0.18738508019376168
6506,356559.0,0.187390144156574
18353,368406.0,0.18739408173729516
16536,366589.0,0.18740165166244413
23015,373068.0,0.18744814377310565
9247,359300.0,0.18747647994968877
21347,371400.0,0.18751484295054938
1845,351898.0,0.1875645639502902
4545,354598.0,0.18759246274091718
18066,368119.0,0.18761883228012716
8993,359046.0,0.18762077398056218
24035,374088.0,0.18764399173843568
5396,355449.0,0.1876492255180733
23893,373946.0,0.18773874390551282
9237,359290.0,0.18776242491246042
14166,364219.0,0.18778151342588337
490,350543.0,0.1877986145788318
9563,359616.0,0.1877986412659244
13174,363227.0,0.18781095971774214
12508,362561.0,0.1878584536760671
24403,374456.0,0.1878783049970009
21059,371112.0,0.18807942924612928
4615,354668.0,0.18808553762670865
8313,358366.0,0.1881452193210989
22938,372991.0,0.1881789953288974
17357,367410.0,0.1881896036904077
18288,368341.0,0.18819474708750655
22875,372928.0,0.1882224007724477
24957,375010.0,0.188228261375905
9587,359640.0,0.188247307609926
13920,363973.0,0.1882911217622917
1271,351324.0,0.18831722920024427
17146,367199.0,0.18831887441677328
2854,352907.0,0.18833399157958455
3281,353334.0,0.18836302250987064
