c1,c2
351742,0.77213669
350284,0.772139186
363854,0.772139186
362445,0.772139186
368025,0.772139186
361757,0.772139186
358155,0.772146487
365267,0.772146487
373840,0.772146487
371587,0.772146487
373214,0.772146487
357157,0.772146487
353153,0.772146487
351918,0.772146487
350690,0.772146487
357337,0.772146487
364833,0.772146487
352692,0.772146487
353330,0.772146487
370718,0.772146487
351856,0.772146487
364181,0.772146487
359251,0.772146487
356257,0.772146487
372602,0.772146487
359409,0.772146487
360681,0.772146487
369388,0.772146487
366171,0.772146487
354510,0.772146487
365835,0.772146487
360638,0.772146487
374260,0.772146487
363819,0.772146487
356435,0.772146487
365721,0.772146487
371594,0.772146487
372253,0.772146487
355609,0.772146487
360358,0.772146487
371975,0.772146487
353365,0.772146487
363277,0.772146487
373156,0.772146487
356067,0.772158796
370800,0.772184144
372096,0.772184144
366909,0.772184144
351542,0.772184144
350556,0.772184144
365850,0.772204531
362073,0.77221839
358483,0.772261408
355502,0.772261408
362571,0.772261408
366872,0.772261408
354278,0.772261408
370075,0.772261408
359966,0.772261408
360066,0.772261408
353487,0.772261408
359674,0.772261408
358703,0.772264698
368224,0.772268768
353335,0.772324883
363653,0.772327943
374157,0.7723387
351704,0.7723387
369125,0.7723387
351055,0.7723387
373790,0.7723387
360994,0.772375323
350495,0.77238561
351991,0.772433593
365990,0.772455941
362651,0.772455941
351339,0.772513891
366089,0.772513891
357604,0.772513891
374271,0.772513891
373025,0.772513891
351341,0.772513891
355219,0.772513891
371655,0.772513891
370704,0.772513891
358378,0.772513891
353550,0.772513891
356697,0.772513891
369117,0.772513891
367814,0.772513891
358402,0.772513891
353668,0.772513891
351922,0.772513891
356741,0.772513891
360643,0.772513891
366098,0.772513891
373095,0.772513891
362908,0.772513891
367885,0.772513891
354290,0.772513891
372011,0.772513891
356455,0.772513891
364601,0.772513891
356646,0.772513891
372057,0.772513891
350295,0.772513891
367527,0.772513891
370574,0.772513891
351885,0.772513891
364637,0.772513891
363207,0.772513891
353732,0.772513891
356437,0.772513891
354397,0.772513891
360150,0.772513891
353708,0.772513891
373246,0.772513891
369258,0.772513891
368365,0.772513891
370684,0.772513891
364495,0.772513891
357649,0.772513891
370435,0.772513891
359924,0.772513891
360453,0.772513891
355469,0.772513891
363059,0.772513891
365535,0.772513891
374571,0.772513891
362879,0.772513891
370662,0.772513891
352173,0.772513891
364732,0.772513891
371970,0.772513891
373102,0.772513891
357658,0.772513891
359042,0.772513891
360894,0.772513891
353765,0.772513891
350150,0.772513891
358634,0.772513891
364709,0.772513891
358431,0.772513891
360264,0.772513891
354340,0.772513891
362828,0.772513891
363071,0.772513891
368214,0.772513891
365368,0.772513891
359786,0.772513891
367688,0.772513891
361688,0.772513891
368841,0.772513891
358160,0.772513891
360812,0.772513891
366284,0.772513891
361492,0.772513891
355153,0.772513891
371062,0.772513891
363954,0.772513891
353993,0.772513891
372489,0.772513891
358928,0.772513891
350826,0.772513891
371308,0.772513891
369839,0.772513891
373434,0.772513891
360517,0.772513891
369844,0.772513891
350092,0.772513891
352366,0.772513891
372295,0.772513891
368633,0.772513891
357423,0.772513891
367359,0.772513891
354843,0.772513891
352400,0.772513891
363944,0.772513891
351445,0.772513891
350517,0.772513891
366170,0.772513891
362605,0.772513891
374038,0.772513891
351697,0.772513891
368620,0.772513891
360407,0.772513891
357315,0.772513891
370937,0.772513891
354520,0.772513891
360613,0.772513891
358133,0.772513891
366231,0.772513891
352775,0.772513891
360160,0.772513891
351575,0.772513891
372599,0.772513891
352754,0.772513891
359431,0.772513891
354608,0.772513891
368594,0.772513891
365943,0.772513891
357096,0.772513891
355785,0.772513891
355129,0.772513891
368593,0.772513891
360602,0.772513891
360757,0.772513891
372673,0.772513891
359814,0.772513891
355435,0.772513891
357144,0.772513891
368912,0.772513891
368121,0.772513891
355404,0.772513891
365331,0.772513891
366260,0.772513891
350309,0.772513891
355581,0.772513891
365173,0.772513891
352600,0.772513891
366703,0.772513891
358049,0.772513891
351602,0.772513891
358052,0.772513891
365922,0.772513891
373479,0.772513891
374877,0.772513891
351498,0.772513891
351598,0.772513891
371140,0.772513891
367171,0.772513891
369487,0.772513891
371892,0.772513891
354515,0.772513891
363483,0.772513891
351788,0.772513891
359876,0.772513891
369458,0.772513891
360255,0.772513891
369061,0.772513891
365446,0.772513891
366569,0.772513891
353873,0.772513891
357935,0.772513891
359411,0.772513891
370843,0.772513891
363449,0.772513891
351056,0.772513891
357580,0.772513891
369085,0.772513891
367015,0.772513891
363425,0.772513891
353213,0.772513891
358706,0.772513891
359729,0.772513891
358704,0.772513891
366377,0.772513891
351826,0.772513891
371578,0.772513891
353893,0.772513891
356598,0.772513891
373999,0.772513891
368023,0.772513891
354514,0.772513891
362542,0.772544078
369086,0.772572262
369099,0.772626096
363423,0.772644799
364653,0.772644799
356786,0.772644799
359952,0.772656464
374951,0.772694849
369960,0.772694849
356807,0.772694849
369857,0.772694849
370355,0.772694849
365319,0.772694849
358832,0.772694849
364881,0.772694849
362678,0.772694849
367474,0.772694849
356913,0.772694849
359017,0.772710625
352708,0.772725586
371893,0.772742786
368705,0.772757342
361527,0.772804272
352817,0.77286304
368739,0.77286304
370103,0.77286304
367062,0.77286304
363984,0.77286304
367652,0.77286304
355681,0.77286304
374753,0.77286304
358385,0.77286304
357683,0.77286304
364452,0.77286304
359236,0.77286304
362517,0.77286304
354927,0.77286304
350396,0.77286304
355289,0.77286304
371654,0.77286304
363656,0.77286304
367469,0.77286304
362880,0.77286304
350511,0.77286304
362221,0.77286304
365833,0.77286304
372748,0.77286304
368343,0.77286304
362912,0.77286304
360404,0.77286304
360727,0.77286304
374355,0.77286304
366583,0.77286304
372282,0.77286304
370928,0.77286304
363835,0.77286304
358793,0.77286304
354846,0.772865012
355085,0.772868771
366004,0.772868771
357400,0.772868771
353965,0.772868771
363225,0.772868771
368512,0.772868771
374121,0.772868771
370644,0.772868771
363828,0.772888973
373019,0.772948036
363127,0.772966615
361895,0.772970261
359641,0.773003739
350647,0.773003739
351771,0.773072497
365932,0.773121884
371551,0.773132837
370731,0.773136881
350436,0.77315506
353032,0.773165959
356237,0.773170861
371188,0.773181745
368218,0.773202246
358094,0.773216254
359138,0.773248629
370271,0.773298074
365728,0.773336649
369398,0.773336649
357732,0.773381245
355952,0.773381245
362060,0.773381245
363329,0.773382594
355893,0.773382594
359511,0.773394542
351033,0.773418561
360019,0.773418561
362783,0.773418561
358670,0.773418561
354499,0.773426691
365883,0.773451453
363223,0.773472318
364142,0.773483384
356323,0.773517409
361984,0.773521895
353886,0.773545859
359532,0.773561467
360274,0.773581547
363305,0.773632824
372610,0.773632824
355954,0.773632824
368016,0.773632824
370689,0.773632824
357168,0.773632824
364097,0.773632824
351265,0.773632824
357652,0.773632824
358535,0.773633457
364130,0.773640516
367799,0.773643357
367929,0.773685294
357587,0.77374548
369386,0.77374548
352936,0.77374548
366419,0.77374548
355803,0.77374548
361683,0.77374548
360653,0.77374548
359670,0.77374548
352379,0.77374548
355445,0.773806751
361642,0.773806751
365382,0.773842267
362953,0.773873303
365083,0.773929981
367502,0.77396548
361986,0.773998014
363461,0.774008557
358725,0.774021288
373447,0.774021288
360449,0.774021288
368653,0.774021288
371064,0.774024139
372234,0.774033439
355852,0.774033439
355426,0.774033439
362092,0.774033439
362420,0.774033439
357016,0.774033439
359039,0.774033439
361324,0.774033439
370190,0.774033439
354790,0.774033439
354658,0.774033439
371863,0.774033439
350640,0.774033439
354506,0.774033439
368973,0.774033439
365756,0.774033439
363932,0.774033439
360705,0.774053359
355394,0.774053359
350487,0.774053359
364454,0.774053359
367139,0.774053359
353305,0.774053359
354807,0.774053359
357622,0.774053359
351632,0.774053359
369309,0.774053359
365028,0.774053359
360976,0.774053359
361513,0.774053359
372755,0.774053359
360711,0.774053359
362519,0.774053359
371170,0.774053359
351415,0.774053359
373299,0.774053359
351588,0.774053359
350566,0.774053359
372922,0.774053359
370233,0.774053359
360134,0.774053359
356068,0.774053359
352223,0.774053359
359891,0.774053359
356961,0.774053359
354792,0.774053359
372752,0.774053359
355032,0.774053359
370503,0.774053359
362232,0.774053359
361845,0.774053359
374872,0.774053359
361119,0.774053359
352501,0.774053359
363424,0.774053359
363429,0.774053359
351679,0.774053359
370281,0.774053359
360507,0.774053359
354971,0.774053359
366224,0.774053359
361347,0.774053359
371467,0.774053359
355985,0.774053359
364750,0.774053359
353312,0.774053359
355025,0.774053359
359297,0.774053359
371455,0.774053359
353057,0.774053359
362729,0.774053359
356703,0.774053359
350573,0.774053359
370631,0.774053359
372476,0.774053359
356186,0.774053359
354566,0.774053359
374703,0.774053359
350290,0.774053359
351423,0.774053359
352359,0.774053359
370883,0.774053359
371483,0.774053359
353931,0.774053359
368487,0.774053359
350803,0.774053359
357095,0.774053359
373264,0.774053359
370685,0.774080296
354594,0.774084295
356301,0.774085913
358860,0.774108272
359671,0.774108272
356574,0.774108272
357348,0.774108272
368215,0.774108272
351833,0.774108272
366030,0.774108272
369088,0.774108272
359274,0.774108272
355817,0.774108272
363454,0.774108272
355100,0.774108272
374891,0.774108272
372017,0.774108272
365788,0.774108272
357655,0.774108272
352850,0.774108272
362374,0.774108272
350930,0.774108272
368057,0.774108272
365858,0.774154525
371533,0.774215346
354779,0.774245796
371954,0.774245796
354138,0.77425535
352885,0.774297546
359194,0.774306394
354854,0.774328955
364617,0.774328955
374106,0.774328955
357934,0.774328955
360393,0.774328955
355313,0.774328955
374352,0.774328955
362425,0.774334447
369806,0.774348565
354747,0.774357382
369308,0.774478247
369985,0.774561604
371141,0.774600956
366081,0.774617512
364895,0.774688918
350837,0.774688918
369034,0.774688918
368948,0.774688918
373723,0.774688918
362215,0.774688918
350585,0.774688918
368295,0.774688918
354309,0.774688918
358470,0.774688918
367413,0.774688918
372568,0.774720736
366268,0.774720736
374649,0.774755221
353936,0.774776877
367373,0.774776877
354797,0.774789623
361878,0.774789623
360135,0.77481316
354197,0.774825539
352105,0.774853931
351868,0.774853931
364682,0.774853931
355656,0.774853931
365702,0.774853931
358624,0.774853931
360145,0.774853931
367513,0.774853931
374273,0.774853931
373731,0.774853931
363648,0.774853931
372317,0.774853931
356938,0.774853931
354539,0.774853931
368017,0.774853931
374141,0.774853931
362437,0.774853931
356283,0.774853931
371240,0.774853931
364807,0.774853931
368237,0.774853931
365880,0.774853931
363975,0.774853931
367408,0.774853931
361405,0.774853931
363062,0.774853931
355614,0.774853931
370979,0.774853931
353958,0.774878417
353862,0.774878417
364269,0.774926981
373334,0.77495369
358843,0.77495369
373968,0.77495369
367270,0.774989525
372846,0.774997516
374438,0.775022837
370151,0.775039125
355592,0.77508884
365628,0.775104369
365182,0.775104369
373345,0.775104369
366008,0.775104369
366998,0.775126815
372485,0.775155798
374732,0.775185256
359268,0.775185256
360437,0.775185256
364389,0.775246489
362930,0.775297656
360686,0.775301664
365358,0.775312036
363787,0.775325947
363096,0.775326658
351717,0.775344047
370415,0.775352999
367796,0.775352999
370594,0.775352999
362560,0.775352999
366259,0.775352999
354537,0.775352999
364192,0.775359644
352402,0.77538125
350217,0.775406803
357818,0.775416111
351785,0.775419969
350169,0.775446786
359851,0.775460084
367133,0.775468707
370785,0.775518432
373374,0.775524347
361075,0.775524347
353847,0.775538934
364260,0.775589523
356143,0.775631625
355023,0.775640084
361173,0.775640084
374681,0.775640084
352064,0.775640084
365334,0.775640084
362053,0.77565248
369892,0.77566632
367169,0.77566632
372925,0.77566632
368284,0.775715711
358555,0.775715711
366012,0.775731148
361860,0.775765461
371190,0.775779819
363066,0.775789927
359475,0.775815124
373359,0.775820623
368981,0.775821781
359792,0.77583338
357993,0.77583338
374716,0.77583338
366958,0.77583338
357633,0.77583338
368591,0.77583338
370909,0.775853047
365754,0.775853489
358364,0.775899575
368307,0.775955471
365617,0.775964675
365293,0.775966499
357703,0.775967583
371333,0.775975704
352022,0.776041141
351110,0.776042627
358479,0.776073598
368572,0.776162303
370468,0.776190124
374759,0.776197919
359677,0.776209009
366445,0.776213358
350140,0.776213358
366121,0.776213358
362406,0.776213358
350594,0.776213358
369441,0.776213358
364298,0.776213358
358971,0.776217066
363014,0.776235579
366101,0.776238645
372356,0.776239368
360353,0.776259192
365508,0.776267182
373342,0.776272032
356451,0.776282829
363962,0.776309215
363786,0.776320378
367072,0.776338712
371728,0.776357322
373697,0.776361878
369428,0.776367643
353639,0.776397845
352571,0.776401359
371941,0.776413802
351107,0.776413802
359700,0.776433599
364414,0.77644017
370926,0.776473693
372391,0.776475009
364592,0.776475009
354080,0.776475009
373893,0.776475009
358209,0.776475009
355203,0.776475009
361183,0.776475009
354888,0.776475009
374122,0.776475009
369852,0.776475009
366143,0.776475009
353758,0.776475009
371415,0.776475009
374676,0.776475009
353749,0.776475009
367722,0.776475009
360026,0.776475009
363614,0.776475009
364717,0.776475009
360184,0.776475009
368528,0.776475009
368830,0.776475009
353728,0.776475009
372801,0.776475009
352002,0.776475009
374280,0.776475009
363612,0.776475009
373993,0.776494586
358922,0.776513682
350993,0.776516301
353389,0.776517331
353332,0.776545695
355432,0.776546043
359848,0.776565328
371299,0.776576252
367981,0.776576878
355305,0.776576878
360139,0.776576878
370458,0.776576878
358399,0.776633649
365255,0.776657291
370964,0.776689337
368288,0.776703483
364768,0.776708199
362849,0.77672443
362186,0.776769679
354999,0.776830209
353865,0.776834754
350530,0.776834754
362833,0.776834754
362889,0.776834754
374033,0.776834754
367740,0.776834754
373829,0.776834754
363789,0.776834754
374418,0.776834754
357712,0.776834754
373149,0.776834754
366323,0.776834754
366283,0.776834754
372667,0.776834754
361828,0.776834754
365837,0.776851884
351386,0.776851884
352487,0.776884595
364662,0.776923251
369172,0.776933331
368757,0.776957159
371120,0.776973106
369193,0.776973106
364011,0.776973106
366901,0.776976505
372018,0.776985603
356330,0.777023152
357893,0.777023152
366114,0.777062024
366471,0.777062024
355841,0.777066811
350991,0.777079273
372277,0.777093094
368488,0.777097505
359865,0.777116088
355041,0.777135198
351241,0.77715015
352362,0.777181877
356728,0.777205855
370978,0.777218127
357795,0.777218127
353608,0.777226189
368234,0.777226282
369632,0.777337682
361038,0.777385931
365418,0.777404782
360595,0.777404782
373996,0.777404782
350919,0.777404782
370592,0.777404782
359921,0.777426477
352760,0.777427485
363611,0.777456308
371417,0.777456308
351700,0.777491493
353988,0.777498586
354593,0.777509845
374952,0.777529143
373570,0.777533472
373791,0.777533472
370175,0.777533472
365188,0.777536863
369746,0.777536891
359414,0.777536891
359919,0.777546457
368698,0.777549606
370581,0.777551258
371673,0.777551258
374942,0.777551258
355239,0.777551258
366695,0.777570544
362299,0.777582976
373970,0.777593028
364886,0.777616098
351817,0.777616098
371069,0.777616098
374534,0.777616098
357274,0.777664566
364763,0.777698595
365610,0.777700182
361972,0.77771091
371788,0.777746549
364860,0.777759071
372540,0.777759071
373618,0.777774021
351778,0.777871667
360209,0.777927341
355243,0.777927341
374172,0.777927341
370038,0.777952075
359866,0.77796028
370480,0.777963789
364415,0.777968663
359447,0.777983957
350546,0.777983957
371766,0.777983957
365041,0.777995374
359209,0.777995374
365336,0.777995374
368604,0.777995374
355043,0.777995374
358694,0.777995374
369331,0.777995374
357872,0.777995374
363867,0.777995374
373101,0.777995374
350612,0.777997325
350796,0.777997325
367627,0.778037208
373085,0.778037208
367610,0.778040193
364862,0.77805475
374483,0.77805475
353562,0.778082818
350885,0.778096748
374640,0.778096748
365145,0.778116932
373100,0.778133996
362720,0.778172605
374598,0.778226884
363129,0.778231213
373517,0.778231213
358221,0.778231213
364714,0.778231213
354568,0.778231213
362212,0.778231213
356369,0.778231213
367941,0.778231213
366310,0.778231213
371269,0.778231213
369453,0.778231213
369420,0.778231213
371580,0.778231213
374170,0.778231213
372139,0.778231213
361687,0.778231213
362831,0.778231213
374990,0.778231213
361931,0.778231213
364815,0.778231213
367025,0.778231213
359809,0.778231213
368424,0.778231213
374167,0.778231213
374503,0.778231213
357312,0.778231213
370665,0.778231213
354308,0.778231213
370514,0.778231213
369622,0.778231213
355293,0.778231213
354638,0.778231213
372290,0.778231213
350093,0.778231213
372248,0.778231213
371922,0.778231213
355947,0.778231213
352705,0.778231213
369336,0.778231213
359971,0.778231213
355762,0.778231213
366312,0.778231213
366679,0.778231213
355122,0.778231213
362274,0.778231213
368000,0.778252457
363963,0.778263987
366169,0.778357399
374678,0.778357399
359040,0.778360145
357309,0.778366834
351736,0.778376993
350374,0.778376993
373312,0.778376993
367963,0.778376993
355746,0.778402969
368846,0.778407362
363248,0.778409383
365755,0.778441716
373335,0.778441716
373719,0.778441716
354439,0.778441716
355878,0.778441716
370409,0.778531059
350472,0.778538659
372458,0.778564187
359084,0.778585874
352926,0.778585874
351681,0.778585874
365274,0.778585874
358290,0.778585874
366373,0.778585874
361541,0.778585874
365384,0.778585874
374313,0.778585874
355430,0.778585874
371089,0.778585874
358268,0.778585874
353905,0.778585874
366287,0.778585874
354961,0.778585874
351663,0.778585874
360797,0.778585874
360777,0.778585874
363068,0.778585874
371243,0.778585874
354389,0.778585874
359204,0.778585874
364759,0.778585874
364174,0.778617421
356376,0.778653133
368980,0.778674613
359939,0.77868281
359528,0.778698805
362499,0.778698805
362345,0.778708455
372058,0.778738618
372779,0.778745084
350871,0.778745084
358615,0.778745084
370296,0.778745084
351492,0.778745084
355953,0.778745084
374214,0.778745084
351640,0.778745084
360383,0.778745084
373662,0.778745084
350508,0.778745084
365577,0.778745084
370527,0.778745084
372098,0.778745084
358429,0.778745084
374085,0.778745084
369205,0.778745084
370290,0.778745084
370548,0.778745084
372012,0.778745084
353469,0.778745084
350156,0.778745084
354578,0.778745084
371117,0.778745084
364305,0.778745084
353799,0.778745084
362476,0.778745084
368476,0.778745084
355120,0.778745084
371399,0.778745084
373706,0.778745084
373982,0.778745084
364180,0.778745084
351513,0.778745084
370809,0.778745084
357046,0.778745084
353881,0.778745084
365961,0.778745084
350851,0.778745084
364051,0.778745084
357948,0.778745084
352262,0.778745084
366741,0.778745084
364996,0.778745084
351776,0.778745084
369893,0.778745084
358547,0.778745084
372656,0.778745084
370428,0.778745084
368998,0.778745084
351439,0.778745084
368479,0.778745084
354523,0.778745084
355453,0.778745084
353561,0.778745084
365290,0.778745084
350875,0.778745084
355955,0.778745084
366690,0.778745084
352023,0.778745084
351921,0.778745084
370127,0.778745084
363378,0.778745084
372148,0.778745084
372420,0.778745084
361260,0.778745084
358949,0.778745084
367517,0.778745084
370989,0.778745084
365772,0.778745084
362391,0.778745084
366197,0.778745084
373596,0.778745084
363142,0.778745084
367018,0.778745084
355307,0.778745084
365048,0.778745084
368425,0.778800585
358041,0.778800585
357202,0.778808774
373442,0.778833865
366575,0.778845077
366885,0.778883805
352454,0.778951572
368939,0.778953182
361216,0.778960327
353279,0.778994726
360637,0.779017132
360606,0.779026672
356345,0.779026672
363806,0.779032463
365029,0.779041429
358127,0.779058994
367548,0.779066386
373058,0.779066386
354386,0.779168043
360750,0.779168043
354749,0.779168043
370803,0.779168043
350263,0.779168043
353740,0.779168043
361608,0.779177439
355451,0.779218602
366785,0.779232287
372612,0.779255455
368413,0.779288108
361489,0.779319883
359612,0.779319883
352704,0.779319883
370557,0.779319883
374546,0.779385695
372293,0.779389544
359008,0.779390086
354540,0.779390086
367598,0.779390086
367454,0.779390086
359093,0.779390086
361891,0.779390086
369615,0.779390086
369269,0.779390086
351505,0.779390086
358910,0.779390086
361564,0.779390086
365987,0.779390086
365642,0.779390086
354819,0.779390086
365311,0.779390086
372949,0.779390086
365303,0.779390086
373556,0.779390086
350876,0.779390086
369454,0.779390086
350879,0.779390086
356882,0.779390086
355539,0.779390086
362189,0.779390086
367206,0.779390086
355452,0.779390086
359242,0.779390086
350853,0.779390086
351430,0.779390086
356862,0.779390086
359220,0.779390086
356417,0.779390086
373369,0.779390086
356440,0.779390086
351027,0.779390086
372873,0.779390086
369046,0.779390086
351419,0.779390086
356522,0.779390086
373417,0.779390086
351417,0.779390086
351526,0.779390086
360076,0.779390086
356838,0.779390086
351214,0.779390086
373482,0.779390086
358950,0.779390086
356758,0.779390086
354745,0.779390086
368782,0.779390086
358965,0.779390086
367178,0.779390086
361903,0.779390086
351486,0.779390086
359134,0.779390086
369346,0.779390086
354680,0.779390086
369576,0.779390086
365574,0.779390086
373253,0.779390086
351118,0.779390086
373461,0.779390086
361658,0.779390086
365337,0.779390086
351296,0.779390086
367313,0.779390086
355712,0.779390086
359315,0.779390086
354586,0.779390086
361665,0.779390086
367185,0.779390086
354668,0.779390086
365352,0.779390086
354682,0.779390086
369338,0.779390086
356471,0.779390086
356536,0.779390086
359265,0.779390086
360247,0.779390086
359266,0.779390086
367521,0.779390086
365317,0.779390086
373303,0.779390086
354785,0.779390086
368908,0.779390086
367606,0.779390086
369257,0.779390086
366021,0.779390086
367190,0.779390086
359367,0.779390086
362095,0.779390086
369094,0.779390086
354462,0.779390086
374704,0.779390086
355669,0.779390086
372796,0.779390086
355580,0.779390086
372781,0.779390086
354318,0.779390086
374110,0.779390086
370392,0.779390086
351944,0.779390086
359928,0.779390086
370351,0.779390086
363030,0.779390086
366943,0.779390086
363007,0.779390086
363065,0.779390086
370310,0.779390086
353681,0.779390086
355000,0.779390086
351905,0.779390086
356286,0.779390086
357708,0.779390086
364649,0.779390086
362990,0.779390086
370367,0.779390086
358554,0.779390086
351962,0.779390086
360462,0.779390086
358490,0.779390086
356021,0.779390086
373898,0.779390086
371829,0.779390086
371833,0.779390086
374249,0.779390086
370485,0.779390086
374946,0.779390086
363134,0.779390086
366472,0.779390086
370410,0.779390086
366919,0.779390086
357071,0.779390086
351964,0.779390086
370252,0.779390086
372046,0.779390086
360488,0.779390086
370226,0.779390086
358711,0.779390086
362786,0.779390086
373768,0.779390086
362770,0.779390086
362769,0.779390086
368429,0.779390086
373763,0.779390086
367038,0.779390086
359540,0.779390086
362755,0.779390086
367039,0.779390086
353876,0.779390086
372224,0.779390086
373756,0.779390086
369998,0.779390086
367769,0.779390086
363211,0.779390086
364821,0.779390086
362827,0.779390086
364689,0.779390086
364702,0.779390086
350781,0.779390086
368376,0.779390086
372108,0.779390086
372120,0.779390086
350299,0.779390086
357621,0.779390086
351837,0.779390086
368405,0.779390086
357616,0.779390086
366390,0.779390086
364776,0.779390086
364781,0.779390086
374780,0.779390086
364800,0.779390086
353446,0.779390086
371786,0.779390086
370584,0.779390086
371337,0.779390086
371037,0.779390086
352494,0.779390086
358174,0.779390086
371034,0.779390086
371351,0.779390086
350655,0.779390086
359778,0.779390086
374902,0.779390086
352959,0.779390086
364039,0.779390086
371418,0.779390086
368048,0.779390086
370923,0.779390086
355185,0.779390086
371046,0.779390086
356094,0.779390086
355148,0.779390086
366636,0.779390086
361080,0.779390086
363843,0.779390086
371216,0.779390086
361085,0.779390086
371227,0.779390086
368144,0.779390086
352736,0.779390086
371173,0.779390086
374124,0.779390086
363875,0.779390086
355111,0.779390086
366643,0.779390086
368182,0.779390086
374099,0.779390086
361104,0.779390086
363950,0.779390086
369979,0.779390086
363556,0.779390086
359868,0.779390086
356077,0.779390086
352252,0.779390086
358373,0.779390086
356230,0.779390086
360992,0.779390086
352191,0.779390086
364303,0.779390086
364307,0.779390086
364309,0.779390086
370667,0.779390086
363312,0.779390086
353341,0.779390086
370645,0.779390086
353342,0.779390086
364341,0.779390086
356214,0.779390086
364100,0.779390086
350599,0.779390086
350601,0.779390086
363546,0.779390086
357989,0.779390086
352347,0.779390086
356086,0.779390086
355066,0.779390086
368012,0.779390086
366774,0.779390086
371526,0.779390086
366776,0.779390086
363466,0.779390086
353171,0.779390086
358323,0.779390086
357927,0.779390086
374194,0.779390086
350254,0.779390086
364231,0.779390086
367728,0.779390086
357499,0.779390086
374378,0.779390086
369679,0.779390086
359462,0.779390086
358873,0.779390086
369915,0.779390086
362401,0.779390086
366233,0.779390086
362424,0.779390086
368543,0.779390086
374460,0.779390086
365045,0.779390086
362457,0.779390086
351627,0.779390086
358776,0.779390086
350823,0.779390086
357231,0.779390086
374436,0.779390086
372450,0.779390086
362543,0.779390086
366306,0.779390086
357286,0.779390086
372416,0.779390086
366303,0.779390086
351676,0.779390086
362577,0.779390086
365057,0.779390086
365249,0.779390086
358896,0.779390086
369853,0.779390086
372265,0.779390086
361383,0.779390086
372662,0.779390086
351564,0.779390086
369642,0.779390086
372620,0.779390086
371967,0.779411979
375038,0.77945181
359365,0.779496973
371084,0.779510276
367481,0.779528635
364430,0.779530512
364677,0.779539507
362598,0.779539507
351810,0.779561548
368729,0.779561606
360516,0.77956742
364055,0.77956742
354780,0.77956742
356836,0.77956742
371114,0.77957217
373316,0.77957217
351604,0.77957217
357521,0.77957217
370971,0.77957217
357368,0.77957217
357611,0.779582268
372607,0.779585502
354434,0.779600303
372492,0.779614667
363921,0.779645804
363518,0.779645804
350507,0.779710607
369911,0.779711938
354588,0.779732058
373017,0.7797322
355858,0.7797322
363172,0.779744164
366628,0.779744164
359281,0.779753177
360919,0.779753636
359507,0.779775593
353578,0.779799253
351253,0.779806186
359298,0.779806186
374274,0.779806186
370312,0.779806186
362265,0.779806186
357482,0.779806186
355113,0.779806186
372486,0.779806186
366522,0.779806186
357490,0.779806186
373575,0.779806186
366050,0.779806186
368707,0.779806186
372061,0.779806186
352102,0.779806186
356545,0.779806186
372499,0.779806186
368478,0.779806186
355466,0.779806186
371130,0.779806186
373694,0.779806186
351376,0.779806186
358251,0.779806186
373771,0.779806186
368231,0.779806186
350541,0.779806186
368083,0.779806186
351756,0.779806186
360747,0.779806186
350303,0.779806186
368037,0.779806186
367751,0.779806186
363624,0.779806186
350219,0.779806186
361368,0.779806186
358045,0.779806186
354089,0.779806186
366696,0.779806186
361349,0.779806186
374152,0.779806186
359827,0.779820036
360291,0.779830092
355419,0.77983276
352473,0.779877854
364462,0.77989157
364492,0.779906453
356251,0.779952495
354615,0.779952495
372206,0.779952495
368129,0.780095948
355393,0.780095948
362969,0.780095948
363715,0.780095948
353540,0.780095948
362952,0.780095948
351587,0.780095948
366982,0.780095948
371122,0.780095948
373373,0.780095948
372160,0.780095948
357945,0.780095948
364713,0.780095948
366554,0.780095948
356459,0.780095948
358370,0.780095948
370518,0.780129509
373559,0.780129509
360708,0.7801424
366506,0.780162814
373164,0.780254378
367409,0.780254378
371874,0.780254378
355044,0.780254378
371585,0.780254378
372619,0.780254378
358061,0.780254378
352546,0.780254378
372501,0.780254378
371339,0.780254378
350607,0.780254378
371486,0.780254378
352109,0.780254378
365711,0.780254378
364399,0.780254378
362541,0.780254378
367431,0.780254378
366685,0.780254378
370703,0.780254378
360104,0.780254378
352449,0.780254378
358030,0.780254378
360100,0.780254378
362430,0.780254378
350846,0.780254378
353491,0.780254378
351646,0.780254378
359197,0.780254378
367156,0.780254378
365579,0.780254378
368709,0.780254378
350418,0.780254378
357500,0.780254378
369931,0.780254378
351411,0.780254378
372216,0.780254378
367079,0.780254378
365532,0.780278421
371762,0.780299673
363507,0.780327612
352171,0.780327612
357860,0.780343296
357885,0.780343296
356671,0.780353999
373631,0.780414856
361752,0.780441231
355368,0.780465179
363145,0.780493722
373305,0.780527295
360872,0.780527295
361925,0.780527295
366360,0.780542319
367925,0.780571484
364010,0.780599747
365823,0.780599747
368385,0.780599847
374334,0.780648669
358199,0.780670041
371974,0.780713242
366274,0.780719325
366957,0.780719325
355747,0.780719325
369442,0.780719325
373878,0.780728356
370144,0.780728356
366858,0.780728356
355860,0.780731866
355259,0.780732524
361442,0.780736594
361184,0.780781168
352500,0.78080278
373643,0.780813145
367689,0.78082636
358880,0.78082636
374318,0.780842583
364340,0.780842583
362726,0.780842583
369224,0.780859427
363919,0.780870147
362639,0.780872131
368331,0.780880094
354004,0.780880094
370014,0.780908332
357534,0.780915821
358046,0.780928451
375046,0.780963659
366598,0.780963659
365512,0.780963659
