,target
14124,0.138079721415223
14125,0.15713987237492857
14126,0.1966055066882261
14127,0.07173877678831261
14128,0.113463183582091
14129,0.100641789297654
14130,0.13477466703448127
14131,0.1541523367502421
14132,0.0049031704577727825
14133,0.1704045598901976
14134,0.11749204155107791
14135,0.8275609270181661
14136,0.1960061715562378
14137,0.8652039706290557
14138,0.011882883663281595
14139,0.14878282092418982
14140,0.8448767375580721
14141,0.09586694729850863
14142,0.002881786424837854
14143,0.015514143742336521
14144,0.0585663853872779
14145,0.08611890937247323
14146,0.01773089225458746
14147,0.0032526837294553786
14148,0.0016295792113840313
14149,0.16387818526123504
14150,0.029023305507834565
14151,0.8422527069349172
14152,0.014371369657779375
14153,0.036373810108090335
14154,0.0678162140108811
14155,0.010843234875022211
14156,0.19583955211592882
14157,0.03991356027645614
14158,0.014045678086697138
14159,0.009623742076353322
14160,0.015498918924277466
14161,0.13580493522670473
14162,0.2434055739110903
14163,0.7963556631336999
14164,0.005798448764266654
14165,0.08676649058634864
14166,0.11257084088982972
14167,0.769219420453823
14168,0.009790253321268034
14169,0.8620547958128413
14170,0.31866168571153897
14171,0.16462024182503113
14172,0.04514582553398828
14173,0.18709120480089744
14174,0.13537428803385398
14175,0.17190036856422483
14176,0.09338859788708309
14177,0.06284232444610577
14178,0.056674396833990164
14179,0.024082349297108962
14180,0.8792509112314699
14181,0.24286879044764415
14182,0.03801207015820668
14183,0.10066444715519493
14184,0.28395206825418084
14185,0.09033631099071461
14186,0.04176751963580729
14187,0.10469044457116773
14188,0.7595539269444609
14189,0.808578363536815
14190,0.061734358731533476
14191,0.15651160438392894
14192,0.10941110845314939
14193,0.7369413957199069
14194,0.2363699775767293
14195,0.8387116119701356
14196,0.7676594805060778
14197,0.17995556885493946
14198,0.7886124300629533
14199,0.11736866337408969
14200,0.004925562243071027
14201,0.7941176504176224
14202,0.2576289444357668
14203,0.023502781654767466
14204,0.11444525531356901
14205,0.20255858210089708
14206,0.23216903297646838
14207,0.08710753004785131
14208,0.15479825436118796
14209,0.8636785899023216
14210,0.9044438004781439
14211,0.8215806655465869
14212,0.07899982283800212
14213,0.13428758525346826
14214,0.150623208352705
14215,0.7663417866141959
14216,0.0665845081827346
14217,0.11542177700523502
14218,0.03442785576166529
14219,0.22431709316597487
14220,0.073674151679513
14221,0.011915141280405364
14222,0.929917124518828
14223,0.043966351682609754
14224,0.07419376818481738
14225,0.010033086115849304
14226,0.07575661892797202
14227,0.17362986458140975
14228,0.006205215170477636
14229,0.005798861548662836
14230,0.03236110194395921
14231,0.0022735955500205636
14232,0.012903322382223992
14233,0.03959116664702649
14234,0.006731055953666936
14235,0.0631209227880487
14236,0.12072046593734473
14237,0.02754214624237464
14238,0.00770087165201622
14239,0.8563137713442786
14240,0.05794097444679638
14241,0.005126357197246069
14242,0.10008475053090454
14243,0.003341189540412934
14244,0.11545139024399687
14245,0.04549558546057614
14246,0.005618615437112326
14247,0.8965551473229518
14248,0.22817929751239913
14249,0.0469449403634468
14250,0.1298977097155209
14251,0.7827860801821914
14252,0.10360492940900098
14253,0.870640168246571
14254,0.03885288324420152
14255,0.04499837862796284
14256,0.06792895835823626
14257,0.8226702546805331
14258,0.04766363961967677
14259,0.024375246836488642
14260,0.054223524283666454
14261,0.029898824363768742
14262,0.14510550493450647
14263,0.2310038460242662
14264,0.027062425278239773
14265,0.2663971171590809
14266,0.7736809144310358
14267,0.2337218156649853
14268,0.0724860792723362
14269,0.006787798242654077
14270,0.004523704979087261
14271,0.031485933171782374
14272,0.04327004616213612
14273,0.12993131821418932
14274,0.23545840087040623
14275,0.05506603545788353
14276,0.8046864371763682
14277,0.8874488833485772
14278,0.8314578502796868
14279,0.23139829941342516
14280,0.8258948685241104
14281,0.13717245245010168
14282,0.8556572359807869
14283,0.02293647063394238
14284,0.8252008842837004
14285,0.03378484766084304
14286,0.12185003010300917
14287,0.05068949659979849
14288,0.04015522852706749
14289,0.025567994591385555
14290,0.7309787532579793
14291,0.07476610769749636
14292,0.2440931818232763
14293,0.013810514834502729
14294,0.10814580298431958
14295,0.6395720779559473
14296,0.7350573876091598
14297,0.10444347969285583
14298,0.20431273568640723
14299,0.07077014335710859
14300,0.14317114548872215
14301,0.17484224050475763
14302,0.8756546917310337
14303,0.7546655155483818
14304,0.8632683008582709
14305,0.19340055698485797
14306,0.07568314331433165
14307,0.017912103859171472
14308,0.0881247324261655
14309,0.07536496451779463
14310,0.8886053492999394
14311,0.7659703493317586
14312,0.12457043975450809
14313,0.09138435740595437
14314,0.2327214520946267
14315,0.8918045967463138
14316,0.872887169561757
14317,0.8580993896361344
14318,0.027426605992351572
14319,0.08542629924922453
14320,0.18348711430149012
14321,0.05161229422013231
14322,0.2232972043806935
14323,0.012719906605462163
14324,0.004688193653626483
14325,0.04017104340214273
14326,0.2627333059371786
14327,0.006773527793961568
14328,0.0035875566450427588
14329,0.003748281352620169
14330,0.0024771772242244013
14331,0.19422747522183667
14332,0.04577103312430313
14333,0.045171728483558445
14334,0.03340777871259416
14335,0.08255438943885336
14336,0.1857029427811835
14337,0.8724655224851301
14338,0.003697281915079786
14339,0.04692696948510276
14340,0.1165507900189467
14341,0.07803558959462202
14342,0.26331086352077115
14343,0.15189191875455968
14344,0.20098174467810834
14345,0.1615579626700049
14346,0.016432449046328467
14347,0.17647453821037923
14348,0.06865504804020663
14349,0.8269622568720731
14350,0.8035158075001977
14351,0.06405809713999047
14352,0.7740517671974354
14353,0.8050506437417015
14354,0.06104863334213172
14355,0.13384922472686042
14356,0.003811868071339304
14357,0.023406778908116682
14358,0.796635466906958
14359,0.005847846926960361
14360,0.007033189352006422
14361,0.06499520168482946
14362,0.09180148125140741
14363,0.0056654798094442895
14364,0.8182767041300987
14365,0.20058669906680596
14366,0.17864994727515757
14367,0.07114117878997554
14368,0.06753348920845953
14369,0.16150496909752202
14370,0.01917774399351329
14371,0.004166836516493748
14372,0.10243194883225891
14373,0.18802052342699133
14374,0.012856922834957712
14375,0.061787773978298155
14376,0.8112802248205297
14377,0.16279002591359557
14378,0.2250872528938412
14379,0.25874015724897437
14380,0.003101178880440234
14381,0.12085196668722399
14382,0.04063789185654363
14383,0.9585293716899963
14384,0.1121050271158796
14385,0.002333990612397399
14386,0.7972660499152904
14387,0.02867798603454003
14388,0.7903733518071288
14389,0.2252036354730264
14390,0.29546704674027785
14391,0.1725757994123013
14392,0.006811410568014604
14393,0.22220991614028965
14394,0.8663299695818985
14395,0.8935217972341911
14396,0.8175234920272589
14397,0.7966543999621396
14398,0.9156297411202337
14399,0.028812811515648476
14400,0.9009199668957345
14401,0.06820061136358177
14402,0.00851025176663502
14403,0.9289924834639822
14404,0.7441562660542499
14405,0.005942423059567078
14406,0.10110522862645933
14407,0.017872924032663502
14408,0.7707896269999704
14409,0.04109225489357195
14410,0.16596315257448813
14411,0.07976877158103883
14412,0.2162018283334021
14413,0.8364348095137389
14414,0.8507759163938289
14415,0.1840693729659881
14416,0.23930471166023753
14417,0.18458085322295592
14418,0.056467742780196645
14419,0.1600050903364529
14420,0.09759632625785421
14421,0.8500642884037943
14422,0.1073159911562392
14423,0.24417949955805235
14424,0.9472679559232048
14425,0.26447224636956845
14426,0.06225240520001526
14427,0.276503701311154
14428,0.005919117025508426
14429,0.007792492146518459
14430,0.03240524132035085
14431,0.09377553974233988
14432,0.012496331997323347
14433,0.09885544461543765
14434,0.16742241580714232
14435,0.2074776380369273
14436,0.10219039185316317
14437,0.7373821222844454
14438,0.009389014963981972
14439,0.06939104264667018
14440,0.0052623160857653865
14441,0.14427675385658134
14442,0.07732905488304424
14443,0.029974735203751938
14444,0.12516643863356414
14445,0.7959977180665696
14446,0.18720541038860097
14447,0.09292314710589167
14448,0.05935799701773336
14449,0.03930495132844633
14450,0.05400942888953727
14451,0.006951719366641916
14452,0.1785584955127494
14453,0.8669938077842518
14454,0.04778295224342603
14455,0.7629926238044605
14456,0.18809961958997418
14457,0.047573899947894516
14458,0.09530339480848105
14459,0.11875836671366706
14460,0.0035262368808442065
14461,0.006560637922323933
14462,0.8752426622179915
14463,0.003201972633811556
14464,0.7572316109531226
14465,0.1758546995744583
14466,0.021312609119978742
14467,0.10349107221295765
14468,0.12428470180999693
14469,0.05731408622635298
14470,0.8614641841804607
14471,0.10681704913255204
14472,0.004278006576091055
14473,0.04687018455590296
14474,0.8590741942315554
14475,0.07761798865384247
14476,0.11667589276553794
14477,0.31418391065355106
14478,0.8604824621828269
14479,0.042846806585538834
14480,0.07311929493891416
14481,0.21001115154657993
14482,0.14045459259141618
14483,0.14085258608746545
14484,0.9605823997698122
14485,0.004295338640281869
14486,0.14010295648835872
14487,0.7507496957818065
14488,0.011403580731326933
14489,0.04228162354224481
14490,0.009215516498280472
14491,0.8176153988649423
14492,0.010653129553997118
14493,0.03915127105056827
14494,0.006974758977976448
14495,0.0051510159717524946
14496,0.0062136303262595415
14497,0.016518124901790953
14498,0.17510258139108015
14499,0.15909900940537697
14500,0.8398775606984946
14501,0.1311674962863711
14502,0.06379077083205088
14503,0.8535873644992169
14504,0.1167771122737207
14505,0.12704135091889043
14506,0.10202545394549564
14507,0.7828255955365749
14508,0.06779186892727823
14509,0.06097359358528738
14510,0.07887816057758844
14511,0.08692352598268441
14512,0.01017481066769706
14513,0.003187923751167461
14514,0.006986301825763118
14515,0.7260712338440993
14516,0.0839809605584274
14517,0.03138708903944565
14518,0.06068326335683729
14519,0.0085783504099105
14520,0.12996290776696134
14521,0.22810013416400332
14522,0.22513644595264903
14523,0.062110275134872876
14524,0.05666838985100296
14525,0.06781341379589766
14526,0.11376051900740222
14527,0.1205781950511083
14528,0.18427639581856842
14529,0.023713788109507184
14530,0.811672338956963
14531,0.8431742640877098
14532,0.0025483091402552656
14533,0.09157772447750435
14534,0.18281728640228315
14535,0.09034354917459787
14536,0.0851441699165252
14537,0.8990012674868608
14538,0.12879708964045244
14539,0.0892005778082261
14540,0.806698944815116
14541,0.057354553699216514
14542,0.891727087812617
14543,0.798681902302546
14544,0.008719313846752215
14545,0.16689887017228452
14546,0.10526764901271879
14547,0.05552812796246797
14548,0.1749334883431872
14549,0.022214592751654702
14550,0.07585716292580862
14551,0.15496933569407578
14552,0.0059437891553158866
14553,0.0158998995749003
14554,0.01696645576496762
14555,0.010898325623547929
14556,0.8466872227469424
14557,0.20172667061868255
14558,0.083922593215765
14559,0.03537855576582285
14560,0.09005836481090959
14561,0.1434405944403807
14562,0.01665349878598066
14563,0.12047035239448975
14564,0.004133393042701549
14565,0.8806903384247948
14566,0.1898082486637884
14567,0.12833514860042927
14568,0.013478032782594532
14569,0.10603455196860744
14570,0.875975393777489
14571,0.09060281965792745
14572,0.2781473102488363
14573,0.0968386350965528
14574,0.16697785501685858
14575,0.214686282169196
14576,0.1004280737824635
14577,0.18483268912100947
14578,0.13806626701359623
14579,0.17834905130044737
14580,0.018557770751997108
14581,0.016127880814320778
14582,0.0028568294348658672
14583,0.039428900831959095
14584,0.08095915412701968
14585,0.2197482136094299
14586,0.005487161635135894
14587,0.8043616243272453
14588,0.8639923075601618
14589,0.08980557297949046
14590,0.11977738369204362
14591,0.01294744013320392
14592,0.7886197611445465
14593,0.1623177440641193
14594,0.1002390162228421
14595,0.0056584021799825895
14596,0.13264890164919807
14597,0.11972626739944896
14598,0.012541770043305261
14599,0.0028499205415950138
14600,0.02251734438521397
14601,0.009394170726596684
14602,0.8204157951428863
14603,0.027119563257826114
14604,0.13234275903935835
14605,0.003077129004438982
14606,0.13613642133516426
14607,0.1428479032115651
14608,0.14580608239137963
14609,0.06936338256182419
14610,0.1602155262774058
14611,0.8643313223292806
14612,0.10929089433290443
14613,0.8101422394919449
14614,0.015903627335071346
14615,0.183960033006949
14616,0.11054143419938103
14617,0.09827206260253513
14618,0.012755160840159367
14619,0.04857527051014773
14620,0.007506517274258562
14621,0.1391123922594432
14622,0.17350421660928525
14623,0.7783643051177447
14624,0.06518459973089859
14625,0.21265159042253695
14626,0.03932426775422558
14627,0.19506974747804187
14628,0.028019635687121663
14629,0.0415432263103999
14630,0.8229672127127488
14631,0.01808956898958634
14632,0.058968147454583966
14633,0.17362622483549758
14634,0.03959033545974526
14635,0.023336642581840383
14636,0.05973138634351258
14637,0.13445653988700731
14638,0.2643839342199944
14639,0.0099182865276014
14640,0.28645358936168325
14641,0.0021417909969244334
14642,0.7068018970707857
14643,0.8119170371398439
14644,0.19825420285957165
14645,0.005564171930697485
14646,0.007351009359184806
14647,0.014581376499876628
14648,0.009667040687513298
14649,0.13661995137222108
14650,0.06577122191001662
14651,0.05300177155362803
14652,0.029708435399806072
14653,0.1209202530222039
14654,0.9370481104917617
14655,0.01891099324266313
14656,0.17507142170586532
14657,0.08709851520244846
14658,0.06440423753575335
14659,0.0643567049003694
14660,0.049824887823436
14661,0.018503866415329886
14662,0.8642262735018782
14663,0.13232518250272124
14664,0.1048324221978755
14665,0.0030613667166349756
14666,0.02304896776201685
14667,0.8493758574562662
14668,0.022596502269197575
14669,0.0059582311122259625
14670,0.8684963621309583
14671,0.7663457186236773
14672,0.011443632015304631
14673,0.011207953535693302
14674,0.008405648583419986
14675,0.17226100798414798
14676,0.026725547023752266
14677,0.002329978945590579
14678,0.09771962656522196
14679,0.14330413098398284
14680,0.22720683406437925
14681,0.024483452185220713
14682,0.06087224490232072
14683,0.09072100896924923
14684,0.10219127257370475
14685,0.16729638616234466
14686,0.8741290275878477
14687,0.040295774375776375
14688,0.13138035631906658
14689,0.13572888358995464
14690,0.11723772991017269
14691,0.07532112539391768
14692,0.009481731565333962
14693,0.10406749879753721
14694,0.1583583896341358
14695,0.03151086814470233
14696,0.015918454336974048
14697,0.03701800493196235
14698,0.8769856763774254
14699,0.7541393028299119
14700,0.035899013790642455
14701,0.01272092751498416
14702,0.06593326977838426
14703,0.0718396186521385
14704,0.19122617874720058
14705,0.8629012767709836
14706,0.05737516827886946
14707,0.2192389879497557
14708,0.01029234229023791
14709,0.01029234229023791
14710,0.24959168968838022
14711,0.21024917692873912
14712,0.1407331920092504
14713,0.10833265622967886
14714,0.050097261602460245
14715,0.12067532982251726
14716,0.041319644056024236
14717,0.04702085861685672
14718,0.002742996611876959
14719,0.0026295395477088745
14720,0.00997294262098482
14721,0.008724732162317282
14722,0.05661770489875577
14723,0.050415287811153786
14724,0.8142222788439892
14725,0.005345243263966499
14726,0.0031901474924963995
14727,0.0898615095706067
14728,0.141619465451014
14729,0.1722626171661964
14730,0.14282181563078794
14731,0.10692543635258893
14732,0.0960764863784496
14733,0.1340831267628113
14734,0.19122340752297148
14735,0.18759816291482662
14736,0.009458344848539975
14737,0.1527016519347053
14738,0.04119002893930779
14739,0.2612032220480233
14740,0.1107518323117349
14741,0.02548034000666754
14742,0.017832216587835924
14743,0.20833124843637776
14744,0.010269946446354851
14745,0.18120454575472278
14746,0.06788191700068365
14747,0.06156931436340569
14748,0.7617562528352431
14749,0.00518902458555098
14750,0.0024794523640115085
14751,0.0065896419639734135
14752,0.8330280129048928
14753,0.7814335064228648
14754,0.008938688540210665
14755,0.852685740275587
14756,0.8784901073688138
14757,0.08234438906329852
14758,0.06024055282537341
14759,0.08225224728075417
14760,0.0042751134313747064
14761,0.0025295458436922474
14762,0.056454148147025096
14763,0.09986662460589325
14764,0.009238078042289197
14765,0.026468537805666634
14766,0.10712785259172822
14767,0.06364757329488023
14768,0.042211012145591656
14769,0.10881135786321705
14770,0.04492745130795117
14771,0.7914239040908086
14772,0.07803035698392187
14773,0.8804736722765609
14774,0.17926550119410853
14775,0.07555113540774056
14776,0.1406752560586168
14777,0.06674326897640671
14778,0.17442804671129566
14779,0.7876920315330413
14780,0.09717249082793984
14781,0.10824369953730786
14782,0.826120680040707
14783,0.17584290178180859
14784,0.14753538029481222
14785,0.022380303713531467
14786,0.040781102994961245
14787,0.29631131710189484
14788,0.889858485855685
14789,0.014579544144760214
14790,0.08842265922633705
14791,0.08659347608175513
14792,0.24777383608395362
14793,0.11597998912905629
14794,0.20805397701194894
14795,0.010405965226577118
14796,0.009367347716130698
14797,0.003264215650016584
14798,0.007942999114081285
14799,0.008239558659437995
14800,0.0070136825546341635
14801,0.040460421435376925
14802,0.005879631397800061
14803,0.0053507551354914215
14804,0.18763664138470376
14805,0.15658686493076382
14806,0.7785838613526616
14807,0.04288821866658268
14808,0.7794899115876548
14809,0.12008570615827245
14810,0.06382210505355664
14811,0.11282564104661859
14812,0.025374962312575664
14813,0.22488757533315615
14814,0.06380236000368693
14815,0.062468381511561456
14816,0.10654968775253386
14817,0.024603888365060944
14818,0.02400295947575526
14819,0.0046409451709855
14820,0.005078395074755151
14821,0.8929709930882573
14822,0.12207685855434697
14823,0.0676165407579323
14824,0.15979530367125983
14825,0.14199933861867658
14826,0.09589464835040737
14827,0.060953086086227265
14828,0.032410707458521294
14829,0.1882804296922744
14830,0.13998349288124362
14831,0.02380416207029228
14832,0.1921741222629777
14833,0.061737911057779093
14834,0.052698394618359554
14835,0.10720586852932439
14836,0.7810130167745419
14837,0.07675891982740186
14838,0.02499329420856647
14839,0.14180526995853462
14840,0.02461655288335771
14841,0.0038698984456685746
14842,0.1288476324892209
14843,0.1846865008505435
14844,0.19918870041895625
14845,0.0389153313672146
14846,0.07403513166345205
14847,0.055312841871755294
14848,0.12530007788100886
14849,0.836353114816681
14850,0.8666823808324804
14851,0.23389697227461242
14852,0.8052949668232194
14853,0.014901363714742339
14854,0.13302166710930882
14855,0.01319651237146946
14856,0.0049769831042256055
14857,0.2919658971420719
14858,0.0030336210758888323
14859,0.0026725087898769634
14860,0.028239829112738615
14861,0.16259419538062325
14862,0.8239622689960531
14863,0.9251541602801638
14864,0.012975232735875688
14865,0.7721928716347148
14866,0.21180940987544183
14867,0.2390445066197899
14868,0.07356266858913238
14869,0.015197980517169423
14870,0.060212086157511543
14871,0.002173294841054716
14872,0.17629775622086738
14873,0.06489911277340239
14874,0.019129112367162894
14875,0.07748758745454144
14876,0.02720308874469645
14877,0.1290742652302392
14878,0.1763248295306466
14879,0.013249417039766129
14880,0.23317194706684005
14881,0.009668287716095276
14882,0.04458853355283327
14883,0.1272113135135847
14884,0.19627556563151777
14885,0.23232420551602057
14886,0.842499595091844
14887,0.06890244700951104
14888,0.189374110369863
14889,0.0031181074636860914
14890,0.06704096175319803
14891,0.9075997467349467
14892,0.2596407088896361
14893,0.043441282925917625
14894,0.8363762905793694
14895,0.765737838277377
14896,0.2008897411167224
14897,0.04412788144569343
14898,0.13109092825505225
14899,0.12999007341796825
14900,0.1417892140305509
14901,0.8382800838361016
14902,0.8367740967443036
14903,0.7628315420200533
14904,0.01430266044477039
14905,0.07195876877956142
14906,0.10825641612926612
14907,0.18423255484764586
14908,0.15330750488613606
14909,0.20304291301819533
14910,0.03402313593185899
14911,0.0025840160970874732
14912,0.004471557446484804
14913,0.0072951008163616386
14914,0.004729012150216471
14915,0.010940392335203263
14916,0.05614075101533199
14917,0.004898012130801837
14918,0.2884754635188886
14919,0.0022836019830535965
14920,0.0031446588095825415
14921,0.002615914501829513
14922,0.002767972920795373
14923,0.8547269971091209
14924,0.01236723067952598
14925,0.8551659350671572
14926,0.16222088912105934
14927,0.17079872825962603
14928,0.007555050434821339
14929,0.0813670646847889
14930,0.05529719393304535
14931,0.2140999710967946
14932,0.09198538430467783
14933,0.057454949789434585
14934,0.014215267214170567
14935,0.9233447863333206
14936,0.02814448606531063
14937,0.9061274558897261
14938,0.08470252281389001
14939,0.15345010605379952
14940,0.8172537210888149
14941,0.019371669665388256
14942,0.004893378680848373
14943,0.039951957627438195
14944,0.09302237182366375
14945,0.014129546331959442
14946,0.030769044604803484
14947,0.10576310478547665
14948,0.056752030592069756
14949,0.028633059614260013
14950,0.7837405085418521
14951,0.02007230417978633
14952,0.07320566884260768
14953,0.05443486389246008
14954,0.19383532504985795
14955,0.027590428952768923
14956,0.08053523635124811
14957,0.9020629581555267
14958,0.02566057054034869
14959,0.007566970458406726
14960,0.10324082539991435
14961,0.0822338875634916
14962,0.016858889923467173
14963,0.008547774423620197
14964,0.030114055742678888
14965,0.1952404692483754
14966,0.005103709422954414
14967,0.005164830834938
14968,0.005433315962207246
14969,0.006750136988984551
14970,0.009122369264355404
14971,0.12042503108417568
14972,0.09746998584150726
14973,0.07880930781792896
14974,0.03290622030307344
14975,0.11132987026734267
14976,0.07066493648030787
14977,0.044801063560976254
14978,0.06517098975805627
14979,0.0594549025527469
14980,0.03364731016194141
14981,0.1490941934436147
14982,0.06000063709323768
14983,0.06748111923136992
14984,0.009672217352049773
14985,0.00415511439647644
14986,0.19346747580842238
14987,0.005723387445432617
14988,0.008840093374835208
14989,0.05227914118903018
14990,0.015314494722389958
14991,0.07177438445019797
14992,0.1234526549901414
14993,0.017982900211456782
14994,0.003611152093619622
14995,0.8220477002885449
14996,0.046927590210328385
14997,0.027630434901753213
14998,0.06586026823764105
14999,0.004254083433323197
15000,0.07562164935413783
15001,0.033275420493043384
15002,0.21381942720079666
15003,0.027650925784697515
15004,0.09059707388978866
15005,0.013454614249643601
15006,0.037846814575124475
15007,0.14131457763249677
15008,0.17987796687299806
15009,0.057262397444146955
15010,0.15801780911120328
15011,0.08057135906375071
15012,0.06462314987498644
15013,0.7797432976976459
15014,0.016953771505521267
15015,0.06807879282629194
15016,0.2592269690293508
15017,0.03636120593934343
15018,0.02336989383727221
15019,0.8629291925250817
15020,0.01103243183159125
15021,0.06810725234779419
15022,0.042398623022140355
15023,0.14012110722814108
15024,0.1686792898187833
15025,0.04340777531719334
15026,0.14643413198887487
15027,0.132444703805618
15028,0.1393031122697672
15029,0.03914039187094992
15030,0.09022511468014233
15031,0.09082052991014522
15032,0.008099804375374815
15033,0.18964240135721883
15034,0.02643882721134046
15035,0.04615332257693794
15036,0.12551117607132098
15037,0.04860181974305791
15038,0.08774942604102466
15039,0.7781234626485557
15040,0.05608163371375753
15041,0.020327697259660146
15042,0.008116094127151351
15043,0.030519871550917396
15044,0.038261828130016065
15045,0.24121499167381039
15046,0.004351052361580621
15047,0.09672082462788469
15048,0.1040668103034222
15049,0.01629358713770195
15050,0.026504524625530563
15051,0.06769925310947986
15052,0.09603882593196787
15053,0.0067308650202787925
15054,0.030351725760158092
15055,0.07412234158023374
15056,0.2315024023450836
15057,0.12685501634850274
15058,0.057140145478311456
15059,0.019563118864732866
15060,0.12150013233835796
15061,0.8548046731504715
15062,0.0024502781046362126
15063,0.15376870111903262
15064,0.013478327889059947
15065,0.007341934167095076
15066,0.004243168438469165
15067,0.04592893500005421
15068,0.005092078721056596
15069,0.02779913627179289
15070,0.0579582166604514
15071,0.9033506514975567
15072,0.04631718448606584
15073,0.010283024312933927
15074,0.047322980796284546
15075,0.02311938985091097
15076,0.08592098522659998
15077,0.018919134856645776
15078,0.05286108423052804
15079,0.004421816655699541
15080,0.12641936461271636
15081,0.8968600577590444
15082,0.006545168915088703
15083,0.15652361805506587
15084,0.055462160238751945
15085,0.11810512156268273
15086,0.10406827846049982
15087,0.06061098675430696
15088,0.01525592539563412
15089,0.04403638577540345
15090,0.12070357837542262
15091,0.029965187335744155
15092,0.12591002615673452
15093,0.15019678814430015
15094,0.035127461363672584
15095,0.060049723792559184
15096,0.003701635614633342
15097,0.04485143107212565
15098,0.004968918999025948
15099,0.07521222524251155
15100,0.9005518279961774
15101,0.09819708485800116
15102,0.1503881951854516
15103,0.0071199520872800666
15104,0.014017694016518019
15105,0.017162143715515988
15106,0.01029433646367309
15107,0.13050000470594217
15108,0.884585030628765
15109,0.06624942581973034
15110,0.9275766896574391
15111,0.06602739953703253
15112,0.12421192839874728
15113,0.18423498182465456
15114,0.8328677953569674
15115,0.23962838924252655
15116,0.03034074679178309
15117,0.16999876118800528
15118,0.23187855086168663
15119,0.16495453671571694
15120,0.10987090497642796
15121,0.18512255344761355
15122,0.9111541374741181
15123,0.09880430528101557
15124,0.1531480720212857
15125,0.011888989229925347
15126,0.1521722295546269
15127,0.05521732034714411
15128,0.1151694120625382
15129,0.022052269204768722
15130,0.0029384248678672223
15131,0.10026844902304125
15132,0.1196905329186295
15133,0.003903405610713754
15134,0.15047298069695447
15135,0.2611095496145454
15136,0.03670473638476213
15137,0.010308875602073126
15138,0.010841136348003124
15139,0.0824273683955687
15140,0.004532711595722904
15141,0.16286158564123754
15142,0.04449249828895687
15143,0.01792753261181581
15144,0.004189851757629244
15145,0.020408737201518326
15146,0.002745569178200345
15147,0.005060003994801547
15148,0.046843763509699876
15149,0.04680159247656743
15150,0.0038420714397524518
15151,0.0031090326674653597
15152,0.053703118727220354
15153,0.0026624759403819
15154,0.06484412682877926
15155,0.02118557248991366
15156,0.03392413553766792
15157,0.1281978008295645
15158,0.01015751543040534
15159,0.06283587868920248
15160,0.0024572374531428667
15161,0.013742119768882512
15162,0.7768886817196321
15163,0.018357694794119053
15164,0.0032193769509219704
15165,0.12211698391454241
15166,0.062348873200845936
15167,0.7617953787451939
15168,0.043364945605950674
15169,0.7832898742099689
15170,0.09941194344863236
15171,0.022048844105461825
15172,0.03385092238974651
15173,0.005382178609534775
15174,0.28072799571158985
15175,0.0039263544658786715
15176,0.059374159836248615
15177,0.06412720340930725
15178,0.030044321281891256
15179,0.014758780352058047
15180,0.15529142388585507
15181,0.007653033854500941
15182,0.04462171659021124
15183,0.16116176218152536
15184,0.004830588580416988
15185,0.805487890872145
15186,0.04077444267916135
15187,0.07394092422643829
15188,0.014037936348685137
15189,0.20772860286370332
15190,0.017177573773118404
15191,0.08877130479054382
15192,0.012679486165250874
15193,0.02011858262234139
15194,0.044184786619121334
15195,0.03545991831179227
15196,0.05411653678090229
15197,0.06578489401417402
15198,0.007746464085066547
15199,0.11124841885186673
15200,0.0030486977757205103
15201,0.11529310877448462
15202,0.1445674141081558
15203,0.8306089748443906
15204,0.817711680522256
15205,0.17218563955048277
15206,0.006952110726098936
15207,0.7591620079537353
15208,0.19002360471342913
15209,0.12410773637568481
15210,0.17460545372913494
15211,0.05005489847783416
15212,0.014835208490546613
15213,0.07188070379703226
15214,0.04527014975588349
15215,0.0069681527010211205
15216,0.009333683586670626
15217,0.13486333283558113
15218,0.048031892916683396
15219,0.07194425912595138
15220,0.23346913906576555
15221,0.11377291823296433
15222,0.0042753989381231604
15223,0.019451672266940417
15224,0.023424167196727394
15225,0.009834980610620192
15226,0.04633900769905647
15227,0.02246886481329871
15228,0.025690283844578384
15229,0.00260837555794014
15230,0.8955451791020781
15231,0.04437154402609512
15232,0.16948193209853119
15233,0.05542795919319986
15234,0.12848454482609808
15235,0.28327842643261386
15236,0.15348706447167249
15237,0.12213621970880059
15238,0.09123666160386465
15239,0.19053177439122504
15240,0.03703298411558384
15241,0.14702902350338706
15242,0.08660128642359521
15243,0.13950278228873675
15244,0.10553101399560957
15245,0.02214649085067329
15246,0.045949193812629685
15247,0.0719606299344175
15248,0.20678038343429725
15249,0.24676071731247678
15250,0.18542239172157607
15251,0.06962685090177552
15252,0.016517152831790005
15253,0.009892125621195019
15254,0.11211537514318758
15255,0.18030524445081936
15256,0.013119233497482825
15257,0.012105759792225557
15258,0.010768728231365822
15259,0.002606278728676414
15260,0.08639661628910066
15261,0.12127643566887598
15262,0.8159924354322134
15263,0.002438222960796044
15264,0.1378313849727669
15265,0.7697607654932364
15266,0.0611793744099669
15267,0.7462889413240136
15268,0.0017405595739274076
15269,0.889163399979799
15270,0.16293049361176026
15271,0.07638422095802296
15272,0.0029223103949980664
15273,0.016752188515830036
15274,0.03654459131421451
15275,0.046467919742766234
15276,0.8714504275406447
15277,0.002175631805535684
15278,0.07098749731923346
15279,0.017735506971917357
15280,0.017714834945634063
15281,0.08901114497711726
15282,0.033744157278149355
15283,0.024720591708682266
15284,0.09247846992764548
15285,0.8768334595268887
15286,0.16901616726273422
15287,0.011361469410036316
15288,0.014367067628991391
